location_name,lat,long,count
চট্টগ্রাম মীরসরাই,22.773039,91.5741517,29
খুলনা রূপসা,22.822051199999997,89.6345796,123
খুলনা দিঘলিয়া,22.8813609,89.5308903,45
খুলনা ডুমুরিয়া,22.8572247,89.436391,104
খুলনা তেরখাদা,22.9353223,89.6675144,49
খুলনা ফুলতলা,22.9406641,89.44585099999998,221
খুলনা পাইকগাছা,22.5930919,89.31676490000001,81
খুলনা দাকোপ,22.6012347,89.50728659999999,104
খুলনা কয়রা,22.338229899999998,89.2989681,85
খুলনা বটিয়াঘাটা,22.726360800000002,89.5025641,49
বগুড়া বগুড়া সদর,24.8790417,89.341667,1294
বগুড়া শেরপুর,24.641920300000002,89.41746409999998,451
বগুড়া ধুনট,24.6779694,89.54032790000001,372
বগুড়া কাহালু,24.831216100000002,89.2657266,98
বগুড়া সোনাতলা,25.0101829,89.5025641,80
বগুড়া সারিয়াকান্দি,24.8887731,89.5709844,94
বগুড়া গাবতলী,24.879497100000002,89.4553088,184
বগুড়া শাজাহানপুর,24.7604268,89.3606298,187
বগুড়া শিবগঞ্জ,25.021252,89.3037147,212
বগুড়া আদমদিঘি,24.829925199999998,89.0370477,5
বগুড়া নন্দিগ্রাম,24.6885682,89.2277026,5
বগুড়া দুপচাচিঁয়া,24.848078,89.3729633,0
মৌলভীবাজার মৌলভীবাজার সদর,24.467064,91.714958,762
মৌলভীবাজার শ্রীমঙ্গল,24.3009598,91.6955092,413
মৌলভীবাজার কুলাউড়া,24.525464399999997,92.0346665,420
মৌলভীবাজার কমলগঞ্জ,24.275148,91.8708613,441
মৌলভীবাজার বড়লেখা,24.7219272,92.2039933,230
মৌলভীবাজার জুড়ী,24.5800604,92.16467220000001,134
মৌলভীবাজার রাজনগর,24.5307223,91.8562218,317
গাজীপুর গাজীপুর সদর,24.0245111,90.39367220000001,920
গাজীপুর কালীগঞ্জ,23.9644781,90.5730713,238
গাজীপুর কালিয়াকৈর,24.119897,90.2807868,335
গাজীপুর কাপাসিয়া,24.1666098,90.58253590000001,230
গাজীপুর শ্রীপুর,24.1996574,90.4809098,552
রাঙ্গামাটি রাঙ্গামাটি সদর,22.6527331,92.1843285,125
রাঙ্গামাটি কাপ্তাই,22.494382199999997,92.2212071,33
রাঙ্গামাটি লংগদু,22.9385888,92.1843285,27
রাঙ্গামাটি কাউখালী,22.631686300000002,91.9685826,15
রাঙ্গামাটি নানিয়ারচর,22.862167000000003,92.11066170000001,20
রাঙ্গামাটি বরকল,22.7251557,92.3795109,10
রাঙ্গামাটি বিলাইছড়ি,22.3622596,92.4999918,16
রাঙ্গামাটি বাঘাইছড়ি,23.4618422,92.2236667,31
রাঙ্গামাটি রাজস্থলী,22.3892808,92.28273840000001,5
রাঙ্গামাটি জুরাছড়ি,22.6708223,92.3788939,7
রংপুর রংপুর সদর,25.731814399999998,89.2277026,747
রংপুর মিঠাপুকুর,25.6137326,89.28472510000002,156
রংপুর পীরগঞ্জ,25.4362185,89.3132061,204
রংপুর বদরগঞ্জ,25.6539681,89.07047659999998,265
রংপুর তারাগঞ্জ,25.7780177,89.0370477,69
রংপুর কাউনিয়া,25.7741665,89.43166009999999,111
রংপুর গংগাচড়া,25.873791600000004,89.2277026,6
রংপুর পীরগাছা,25.6853487,89.41746409999998,107
শেরপুর শেরপুর সদর,25.022872399999997,90.01865550000001,740
শেরপুর নালিতাবাড়ী,25.1413667,90.18696440000001,372
শেরপুর নকলা,24.975276100000002,90.2057108,148
শেরপুর ঝিনাইগাতী,25.1859383,90.06299890000001,289
শেরপুর শ্রীবরদী,25.147401000000002,89.93933630000001,139
যশোর যশোর সদর,23.1660967,89.2277026,873
যশোর চৌগাছা,23.260329300000002,89.0370477,142
যশোর মণিরামপুর,23.0231532,89.2277026,149
যশোর কেশবপুর,22.8801843,89.2277026,158
যশোর অভয়নগর,23.0238177,89.3795835,136
যশোর বাঘারপাড়া,23.2142538,89.341667,98
যশোর ঝিকরগাছা,23.0999066,89.0991083,108
যশোর শার্শা,23.0513819,88.95574979999998,478
জয়পুরহাট জয়পুরহাট সদর,25.114655300000003,89.0370477,278
জয়পুরহাট কালাই,25.0800353,89.19916119999998,81
জয়পুরহাট আক্কেলপুর,24.924861800000002,89.0370477,123
জয়পুরহাট ক্ষেতলাল,25.0380091,89.10864769999998,51
জয়পুরহাট পাঁচবিবি,25.2097532,89.0752499,154
নাটোর নাটোর সদর,24.4021576,88.99880979999998,473
নাটোর বড়াইগ্রাম,24.284137,89.1324866,214
নাটোর গুরুদাসপুর,24.3561454,89.2657266,109
নাটোর সিংড়া,24.4742657,89.1324866,183
নাটোর লালপুর,24.211745899999997,88.96053649999998,116
